 written on  9Mar2019 at 23:48:56 
          22
          83
    2    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    2
   -5   -4    0    1    1    0.000007   -0.000000
   -5   -4    0    2    1   -0.000000   -0.000000
   -5   -4    0    3    1    0.000005    0.000000
   -5   -4    0    4    1   -0.000109    0.000000
   -5   -4    0    5    1    0.000000    0.000000
   -5   -4    0    6    1    0.000043   -0.000000
   -5   -4    0    7    1   -0.000027    0.000000
   -5   -4    0    8    1    0.000018   -0.000000
   -5   -4    0    9    1   -0.000081    0.000000
   -5   -4    0   10    1    0.000011    0.000000
   -5   -4    0   11    1    0.000366    0.000000
   -5   -4    0   12    1    0.000117    0.000000
   -5   -4    0   13    1    0.000012   -0.000000
   -5   -4    0   14    1   -0.000366   -0.000000
   -5   -4    0   15    1    0.000117    0.000000
   -5   -4    0   16    1    0.000009   -0.000000
   -5   -4    0   17    1    0.000024   -0.000000
   -5   -4    0   18    1    0.000000    0.000000
   -5   -4    0   19    1   -0.000029   -0.000000
   -5   -4    0   20    1   -0.000018   -0.000000
   -5   -4    0   21    1   -0.000000    0.000000
   -5   -4    0   22    1   -0.000053   -0.000000
   -5   -4    0    1    2    0.000000    0.000000
   -5   -4    0    2    2   -0.000301   -0.000000
   -5   -4    0    3    2    0.000000   -0.000000
   -5   -4    0    4    2   -0.000000   -0.000000
   -5   -4    0    5    2    0.000014    0.000000
   -5   -4    0    6    2    0.000056   -0.000000
   -5   -4    0    7    2   -0.000150    0.000000
   -5   -4    0    8    2   -0.000082   -0.000000
   -5   -4    0    9    2   -0.000052   -0.000000
   -5   -4    0   10    2    0.000066   -0.000000
   -5   -4    0   11    2    0.000077    0.000000
   -5   -4    0   12    2    0.000616    0.000000
   -5   -4    0   13    2    0.000218    0.000000
   -5   -4    0   14    2    0.000067    0.000000
   -5   -4    0   15    2   -0.000629   -0.000000
   -5   -4    0   16    2   -0.000212   -0.000000
   -5   -4    0   17    2   -0.000000    0.000000
   -5   -4    0   18    2    0.000083    0.000000
   -5   -4    0   19    2   -0.000000    0.000000
   -5   -4    0   20    2    0.000000    0.000000
   -5   -4    0   21    2   -0.000024    0.000000
   -5   -4    0   22    2    0.000000   -0.000000
   -5   -4    0    1    3   -0.000002    0.000000
   -5   -4    0    2    3    0.000000   -0.000000
   -5   -4    0    3    3    0.000138    0.000000
   -5   -4    0    4    3    0.000007   -0.000000
   -5   -4    0    5    3   -0.000000    0.000000
   -5   -4    0    6    3    0.000037    0.000000
   -5   -4    0    7    3   -0.000092   -0.000000
   -5   -4    0    8    3   -0.000036    0.000000
   -5   -4    0    9    3    0.000015   -0.000000
   -5   -4    0   10    3   -0.000005    0.000000
   -5   -4    0   11    3    0.000043    0.000000
   -5   -4    0   12    3    0.000290   -0.000000
   -5   -4    0   13    3    0.000104   -0.000000
   -5   -4    0   14    3    0.000058    0.000000
   -5   -4    0   15    3   -0.000300    0.000000
   -5   -4    0   16    3   -0.000109    0.000000
   -5   -4    0   17    3   -0.000018    0.000000
   -5   -4    0   18    3    0.000000    0.000000
   -5   -4    0   19    3   -0.000028   -0.000000
   -5   -4    0   20    3    0.000032    0.000000
   -5   -4    0   21    3   -0.000000   -0.000000
   -5   -4    0   22    3    0.000007   -0.000000
   -5   -4    0    1    4    0.000213    0.000000
   -5   -4    0    2    4   -0.000000    0.000000
   -5   -4    0    3    4    0.000000   -0.000000
   -5   -4    0    4    4   -0.000357   -0.000000
   -5   -4    0    5    4   -0.000000    0.000000
   -5   -4    0    6    4   -0.000084    0.000000
   -5   -4    0    7    4   -0.000007    0.000000
   -5   -4    0    8    4    0.000032   -0.000000
